,X,Y,Slice
954,294.0,385.0,67.0
955,311.0,385.0,67.0
956,137.0,392.0,67.0
957,154.0,395.0,67.0
958,43.0,397.0,67.0
959,113.0,398.0,67.0
960,199.0,398.0,67.0
961,381.0,398.0,67.0
962,175.0,399.0,67.0
963,430.0,399.0,67.0
964,467.0,400.0,67.0
965,512.0,410.0,67.0
966,128.0,411.0,67.0
967,205.0,411.0,67.0
968,358.0,411.0,67.0
969,107.0,419.0,67.0
970,459.0,422.0,67.0
971,12.0,423.0,67.0
972,40.0,423.0,67.0
973,295.0,423.0,67.0
974,387.0,423.0,67.0
975,26.0,427.0,67.0
976,172.0,428.0,67.0
977,355.0,430.0,67.0
978,241.0,437.0,67.0
979,120.0,440.0,67.0
980,465.0,445.0,67.0
981,452.0,449.0,67.0
982,50.0,451.0,67.0
983,494.0,457.0,67.0
984,23.0,463.0,67.0
985,175.0,464.0,67.0
986,93.0,465.0,67.0
987,236.0,465.0,67.0
988,302.0,465.0,67.0
989,419.0,465.0,67.0
990,519.0,466.0,67.0
991,195.0,467.0,67.0
992,360.0,467.0,67.0
993,338.0,472.0,67.0
994,125.0,476.0,67.0
