,X,Y,Slice
730,446.0,274.0,151.0
731,414.0,275.0,151.0
732,377.0,277.0,151.0
733,121.0,280.0,151.0
734,312.0,280.0,151.0
735,92.0,281.0,151.0
736,178.0,281.0,151.0
737,289.0,288.0,151.0
738,25.0,289.0,151.0
739,47.0,290.0,151.0
740,106.0,290.0,151.0
741,201.0,290.0,151.0
742,389.0,290.0,151.0
743,433.0,296.0,151.0
744,361.0,297.0,151.0
745,475.0,297.0,151.0
746,389.0,303.0,151.0
747,209.0,305.0,151.0
748,17.0,306.0,151.0
749,81.0,310.0,151.0
750,414.0,310.0,151.0
751,229.0,311.0,151.0
752,306.0,311.0,151.0
753,44.0,313.0,151.0
754,424.0,315.0,151.0
755,217.0,317.0,151.0
756,265.0,321.0,151.0
757,375.0,323.0,151.0
758,451.0,329.0,151.0
759,29.0,330.0,151.0
760,220.0,330.0,151.0
761,238.0,333.0,151.0
762,359.0,333.0,151.0
763,335.0,334.0,151.0
764,65.0,336.0,151.0
765,264.0,342.0,151.0
766,230.0,344.0,151.0
767,470.0,344.0,151.0
768,37.0,348.0,151.0
769,393.0,348.0,151.0
770,302.0,350.0,151.0
771,427.0,350.0,151.0
772,241.0,353.0,151.0
773,377.0,353.0,151.0
774,477.0,353.0,151.0
775,519.0,353.0,151.0
776,281.0,358.0,151.0
777,361.0,358.0,151.0
778,187.0,360.0,151.0
779,44.0,363.0,151.0
780,252.0,363.0,151.0
781,370.0,364.0,151.0
782,279.0,371.0,151.0
783,462.0,372.0,151.0
784,484.0,373.0,151.0
785,65.0,374.0,151.0
786,411.0,374.0,151.0
787,221.0,375.0,151.0
788,49.0,378.0,151.0
789,73.0,378.0,151.0
790,259.0,381.0,151.0
791,372.0,389.0,151.0
792,450.0,391.0,151.0
793,242.0,396.0,151.0
794,460.0,397.0,151.0
795,253.0,403.0,151.0
796,363.0,403.0,151.0
797,441.0,403.0,151.0
798,61.0,407.0,151.0
799,462.0,414.0,151.0
800,259.0,418.0,151.0
801,487.0,422.0,151.0
802,70.0,427.0,151.0
803,298.0,428.0,151.0
804,54.0,435.0,151.0
805,214.0,436.0,151.0
806,460.0,440.0,151.0
807,388.0,448.0,151.0
808,161.0,449.0,151.0
809,398.0,454.0,151.0
810,375.0,455.0,151.0
811,453.0,455.0,151.0
812,110.0,462.0,151.0
813,519.0,462.0,151.0
814,221.0,463.0,151.0
815,101.0,470.0,151.0
816,168.0,471.0,151.0
817,271.0,472.0,151.0
818,519.0,472.0,151.0
819,112.0,473.0,151.0
820,73.0,481.0,151.0
821,257.0,482.0,151.0
822,103.0,483.0,151.0
823,342.0,483.0,151.0
824,276.0,491.0,151.0
825,83.0,493.0,151.0
826,505.0,493.0,151.0
827,69.0,498.0,151.0
828,196.0,498.0,151.0
829,434.0,501.0,151.0
830,14.0,502.0,151.0
831,137.0,503.0,151.0
832,297.0,504.0,151.0
833,320.0,506.0,151.0
834,278.0,508.0,151.0
835,508.0,512.0,151.0
836,109.0,514.0,151.0
837,93.0,516.0,151.0
838,222.0,516.0,151.0
839,263.0,516.0,151.0
840,313.0,516.0,151.0
841,337.0,517.0,151.0
842,236.0,519.0,151.0
843,312.0,0.0,201.0
844,333.0,0.0,201.0
845,283.0,6.0,201.0
846,494.0,6.0,201.0
847,433.0,8.0,201.0
848,144.0,10.0,201.0
849,254.0,10.0,201.0
850,100.0,11.0,201.0
851,56.0,12.0,201.0
852,204.0,13.0,201.0
853,194.0,15.0,201.0
854,320.0,17.0,201.0
855,157.0,18.0,201.0
856,238.0,21.0,201.0
857,403.0,23.0,201.0
858,435.0,23.0,201.0
859,290.0,24.0,201.0
860,329.0,25.0,201.0
861,169.0,29.0,201.0
862,139.0,31.0,201.0
863,189.0,35.0,201.0
864,374.0,38.0,201.0
865,214.0,39.0,201.0
866,435.0,39.0,201.0
867,446.0,43.0,201.0
868,13.0,45.0,201.0
869,194.0,53.0,201.0
870,249.0,62.0,201.0
871,508.0,68.0,201.0
872,355.0,69.0,201.0
873,188.0,75.0,201.0
874,452.0,75.0,201.0
875,267.0,77.0,201.0
876,108.0,79.0,201.0
877,73.0,85.0,201.0
878,93.0,88.0,201.0
879,423.0,88.0,201.0
880,170.0,90.0,201.0
881,363.0,91.0,201.0
882,264.0,92.0,201.0
883,455.0,97.0,201.0
884,129.0,100.0,201.0
885,421.0,101.0,201.0
886,499.0,101.0,201.0
887,395.0,102.0,201.0
888,483.0,102.0,201.0
889,109.0,103.0,201.0
890,143.0,105.0,201.0
891,18.0,106.0,201.0
892,197.0,106.0,201.0
893,83.0,110.0,201.0
894,120.0,111.0,201.0
895,332.0,112.0,201.0
896,414.0,114.0,201.0
897,46.0,115.0,201.0
898,191.0,115.0,201.0
899,254.0,115.0,201.0
900,369.0,116.0,201.0
901,239.0,118.0,201.0
902,91.0,119.0,201.0
903,31.0,120.0,201.0
904,252.0,128.0,201.0
905,345.0,130.0,201.0
906,36.0,132.0,201.0
907,519.0,132.0,201.0
908,235.0,134.0,201.0
909,101.0,136.0,201.0
910,47.0,140.0,201.0
911,495.0,140.0,201.0
912,16.0,141.0,201.0
913,332.0,141.0,201.0
914,401.0,142.0,201.0
915,447.0,145.0,201.0
916,311.0,150.0,201.0
917,365.0,150.0,201.0
918,82.0,152.0,201.0
919,115.0,152.0,201.0
920,14.0,155.0,201.0
