,X,Y,Slice
711,377.0,575.0,61.0
712,469.0,575.0,61.0
713,14.0,0.0,91.0
714,85.0,0.0,91.0
715,137.0,0.0,91.0
716,178.0,0.0,91.0
717,212.0,0.0,91.0
718,225.0,0.0,91.0
719,242.0,0.0,91.0
720,278.0,0.0,91.0
721,291.0,0.0,91.0
722,341.0,0.0,91.0
723,389.0,0.0,91.0
724,23.0,4.0,91.0
725,258.0,4.0,91.0
726,460.0,13.0,91.0
727,486.0,18.0,91.0
728,307.0,19.0,91.0
729,412.0,19.0,91.0
730,370.0,23.0,91.0
731,284.0,25.0,91.0
732,472.0,25.0,91.0
733,460.0,26.0,91.0
734,355.0,27.0,91.0
735,342.0,28.0,91.0
736,198.0,30.0,91.0
737,152.0,34.0,91.0
738,314.0,42.0,91.0
739,396.0,43.0,91.0
740,83.0,49.0,91.0
741,481.0,49.0,91.0
742,230.0,51.0,91.0
743,422.0,54.0,91.0
744,105.0,56.0,91.0
745,266.0,56.0,91.0
746,381.0,56.0,91.0
747,408.0,59.0,91.0
748,72.0,61.0,91.0
749,9.0,67.0,91.0
750,312.0,67.0,91.0
751,252.0,69.0,91.0
752,354.0,77.0,91.0
753,339.0,78.0,91.0
754,96.0,79.0,91.0
755,15.0,82.0,91.0
756,294.0,82.0,91.0
757,74.0,84.0,91.0
758,469.0,86.0,91.0
759,490.0,88.0,91.0
760,226.0,89.0,91.0
761,190.0,90.0,91.0
762,318.0,90.0,91.0
763,412.0,93.0,91.0
764,243.0,94.0,91.0
765,287.0,95.0,91.0
766,152.0,96.0,91.0
767,175.0,105.0,91.0
768,107.0,106.0,91.0
769,310.0,107.0,91.0
770,321.0,113.0,91.0
771,268.0,116.0,91.0
772,402.0,116.0,91.0
773,4.0,117.0,91.0
774,451.0,118.0,91.0
775,218.0,120.0,91.0
776,491.0,121.0,91.0
777,392.0,125.0,91.0
778,191.0,126.0,91.0
779,298.0,131.0,91.0
780,320.0,131.0,91.0
781,365.0,132.0,91.0
782,16.0,133.0,91.0
783,159.0,134.0,91.0
784,402.0,136.0,91.0
785,340.0,142.0,91.0
786,481.0,145.0,91.0
787,398.0,148.0,91.0
788,112.0,152.0,91.0
789,422.0,157.0,91.0
790,140.0,161.0,91.0
791,168.0,161.0,91.0
792,455.0,164.0,91.0
793,285.0,167.0,91.0
794,271.0,168.0,91.0
795,468.0,169.0,91.0
796,220.0,174.0,91.0
797,408.0,176.0,91.0
798,120.0,177.0,91.0
799,288.0,185.0,91.0
800,301.0,187.0,91.0
801,172.0,189.0,91.0
802,461.0,192.0,91.0
803,2.0,195.0,91.0
804,335.0,197.0,91.0
805,364.0,198.0,91.0
806,225.0,201.0,91.0
807,479.0,211.0,91.0
808,392.0,212.0,91.0
809,406.0,212.0,91.0
810,4.0,215.0,91.0
811,189.0,215.0,91.0
812,132.0,216.0,91.0
813,339.0,218.0,91.0
814,352.0,219.0,91.0
815,487.0,221.0,91.0
816,345.0,228.0,91.0
817,315.0,230.0,91.0
818,284.0,232.0,91.0
819,131.0,235.0,91.0
820,30.0,237.0,91.0
821,15.0,243.0,91.0
822,491.0,244.0,91.0
823,345.0,246.0,91.0
824,476.0,247.0,91.0
825,49.0,248.0,91.0
826,420.0,251.0,91.0
827,134.0,252.0,91.0
828,318.0,256.0,91.0
829,77.0,258.0,91.0
830,119.0,261.0,91.0
831,352.0,262.0,91.0
832,213.0,263.0,91.0
833,278.0,263.0,91.0
834,421.0,266.0,91.0
835,432.0,275.0,91.0
836,484.0,275.0,91.0
837,369.0,276.0,91.0
838,320.0,277.0,91.0
839,107.0,282.0,91.0
840,28.0,284.0,91.0
841,251.0,285.0,91.0
842,127.0,286.0,91.0
843,285.0,288.0,91.0
844,3.0,291.0,91.0
845,262.0,293.0,91.0
846,346.0,293.0,91.0
847,170.0,295.0,91.0
848,299.0,296.0,91.0
849,479.0,296.0,91.0
850,356.0,297.0,91.0
851,98.0,300.0,91.0
852,491.0,300.0,91.0
853,143.0,301.0,91.0
854,51.0,305.0,91.0
855,307.0,305.0,91.0
856,223.0,306.0,91.0
857,441.0,309.0,91.0
858,407.0,311.0,91.0
859,3.0,312.0,91.0
860,270.0,313.0,91.0
861,382.0,320.0,91.0
862,78.0,321.0,91.0
863,284.0,322.0,91.0
864,491.0,327.0,91.0
865,86.0,329.0,91.0
866,138.0,331.0,91.0
867,334.0,331.0,91.0
868,243.0,334.0,91.0
869,177.0,335.0,91.0
870,57.0,336.0,91.0
871,43.0,338.0,91.0
872,4.0,344.0,91.0
873,234.0,349.0,91.0
874,491.0,355.0,91.0
875,439.0,356.0,91.0
876,56.0,359.0,91.0
877,260.0,360.0,91.0
878,289.0,362.0,91.0
879,361.0,364.0,91.0
880,467.0,365.0,91.0
881,449.0,366.0,91.0
882,320.0,371.0,91.0
883,135.0,372.0,91.0
884,54.0,373.0,91.0
885,37.0,376.0,91.0
886,78.0,381.0,91.0
887,365.0,381.0,91.0
888,491.0,386.0,91.0
889,47.0,391.0,91.0
890,119.0,391.0,91.0
891,259.0,392.0,91.0
892,322.0,396.0,91.0
893,286.0,397.0,91.0
894,3.0,399.0,91.0
895,361.0,399.0,91.0
896,430.0,402.0,91.0
897,92.0,405.0,91.0
898,412.0,409.0,91.0
899,23.0,410.0,91.0
900,287.0,410.0,91.0
901,491.0,411.0,91.0
902,85.0,417.0,91.0
