,X,Y,Slice
622,110.0,169.0,82.0
623,147.0,170.0,82.0
624,326.0,173.0,82.0
625,88.0,175.0,82.0
626,286.0,178.0,82.0
627,375.0,179.0,82.0
628,504.0,179.0,82.0
629,124.0,181.0,82.0
630,311.0,181.0,82.0
631,391.0,184.0,82.0
632,267.0,185.0,82.0
633,105.0,186.0,82.0
634,198.0,187.0,82.0
635,221.0,187.0,82.0
636,420.0,187.0,82.0
637,163.0,188.0,82.0
638,182.0,189.0,82.0
639,438.0,189.0,82.0
640,344.0,190.0,82.0
641,468.0,190.0,82.0
642,297.0,191.0,82.0
643,72.0,192.0,82.0
644,43.0,195.0,82.0
645,91.0,197.0,82.0
646,112.0,200.0,82.0
647,341.0,203.0,82.0
648,57.0,204.0,82.0
649,134.0,204.0,82.0
650,28.0,206.0,82.0
651,200.0,206.0,82.0
652,170.0,208.0,82.0
653,519.0,208.0,82.0
654,396.0,212.0,82.0
655,9.0,214.0,82.0
656,45.0,215.0,82.0
657,59.0,215.0,82.0
658,307.0,218.0,82.0
659,104.0,219.0,82.0
660,348.0,219.0,82.0
661,423.0,219.0,82.0
662,30.0,220.0,82.0
663,375.0,221.0,82.0
664,404.0,221.0,82.0
665,147.0,224.0,82.0
666,334.0,224.0,82.0
667,76.0,226.0,82.0
668,121.0,226.0,82.0
669,387.0,226.0,82.0
670,450.0,226.0,82.0
671,273.0,229.0,82.0
672,506.0,229.0,82.0
673,45.0,230.0,82.0
674,366.0,234.0,82.0
675,30.0,237.0,82.0
676,316.0,239.0,82.0
677,99.0,243.0,82.0
678,248.0,244.0,82.0
679,432.0,246.0,82.0
680,415.0,247.0,82.0
681,475.0,247.0,82.0
682,8.0,248.0,82.0
683,36.0,248.0,82.0
684,297.0,250.0,82.0
685,488.0,252.0,82.0
686,58.0,254.0,82.0
687,110.0,254.0,82.0
688,312.0,254.0,82.0
689,456.0,254.0,82.0
690,383.0,255.0,82.0
691,103.0,261.0,82.0
692,28.0,263.0,82.0
693,68.0,264.0,82.0
694,147.0,264.0,82.0
695,463.0,264.0,82.0
696,380.0,266.0,82.0
697,393.0,269.0,82.0
698,224.0,271.0,82.0
699,303.0,271.0,82.0
700,161.0,272.0,82.0
701,141.0,273.0,82.0
702,407.0,273.0,82.0
703,93.0,274.0,82.0
704,284.0,276.0,82.0
705,77.0,283.0,82.0
706,234.0,283.0,82.0
707,197.0,284.0,82.0
708,323.0,284.0,82.0
709,386.0,284.0,82.0
710,147.0,286.0,82.0
711,174.0,288.0,82.0
712,273.0,288.0,82.0
713,307.0,288.0,82.0
714,350.0,290.0,82.0
715,423.0,292.0,82.0
716,332.0,294.0,82.0
717,366.0,298.0,82.0
718,53.0,300.0,82.0
719,158.0,301.0,82.0
720,116.0,303.0,82.0
721,137.0,303.0,82.0
722,320.0,303.0,82.0
723,343.0,307.0,82.0
724,64.0,314.0,82.0
725,120.0,314.0,82.0
726,495.0,315.0,82.0
727,47.0,316.0,82.0
728,138.0,317.0,82.0
729,202.0,317.0,82.0
730,176.0,321.0,82.0
731,116.0,324.0,82.0
732,350.0,326.0,82.0
733,386.0,326.0,82.0
734,90.0,332.0,82.0
