,X,Y,Slice
460,482.0,380.0,29.0
461,378.0,384.0,29.0
462,282.0,386.0,29.0
463,43.0,391.0,29.0
464,411.0,392.0,29.0
465,390.0,393.0,29.0
466,101.0,396.0,29.0
467,151.0,397.0,29.0
468,446.0,397.0,29.0
469,376.0,398.0,29.0
470,461.0,402.0,29.0
471,5.0,404.0,29.0
472,161.0,404.0,29.0
473,268.0,404.0,29.0
474,301.0,405.0,29.0
475,254.0,410.0,29.0
476,191.0,411.0,29.0
477,497.0,411.0,29.0
478,516.0,412.0,29.0
479,104.0,414.0,29.0
480,64.0,416.0,29.0
481,336.0,417.0,29.0
482,434.0,419.0,29.0
483,293.0,421.0,29.0
484,41.0,422.0,29.0
485,147.0,422.0,29.0
486,123.0,425.0,29.0
487,113.0,426.0,29.0
488,96.0,427.0,29.0
489,182.0,428.0,29.0
490,73.0,432.0,29.0
491,369.0,433.0,29.0
492,311.0,434.0,29.0
493,442.0,435.0,29.0
494,224.0,436.0,29.0
495,270.0,440.0,29.0
496,41.0,441.0,29.0
497,203.0,443.0,29.0
498,389.0,443.0,29.0
499,244.0,444.0,29.0
500,8.0,448.0,29.0
501,379.0,449.0,29.0
502,134.0,453.0,29.0
503,291.0,453.0,29.0
504,471.0,454.0,29.0
505,262.0,457.0,29.0
506,43.0,458.0,29.0
507,516.0,458.0,29.0
508,432.0,459.0,29.0
509,111.0,460.0,29.0
510,20.0,461.0,29.0
511,352.0,463.0,29.0
512,72.0,465.0,29.0
513,149.0,465.0,29.0
514,55.0,466.0,29.0
515,452.0,466.0,29.0
516,277.0,467.0,29.0
517,87.0,471.0,29.0
518,39.0,477.0,29.0
519,314.0,478.0,29.0
520,478.0,478.0,29.0
521,393.0,483.0,29.0
522,181.0,484.0,29.0
523,340.0,484.0,29.0
524,427.0,484.0,29.0
525,287.0,486.0,29.0
526,97.0,487.0,29.0
527,203.0,491.0,29.0
528,47.0,494.0,29.0
529,242.0,494.0,29.0
530,144.0,495.0,29.0
531,0.0,500.0,29.0
532,477.0,516.0,29.0
533,41.0,0.0,57.0
534,311.0,0.0,57.0
535,405.0,0.0,57.0
536,204.0,7.0,57.0
537,111.0,8.0,57.0
538,286.0,8.0,57.0
539,84.0,11.0,57.0
540,359.0,11.0,57.0
541,191.0,12.0,57.0
542,391.0,12.0,57.0
543,444.0,12.0,57.0
544,494.0,12.0,57.0
545,338.0,18.0,57.0
546,120.0,21.0,57.0
547,478.0,21.0,57.0
548,315.0,23.0,57.0
549,28.0,24.0,57.0
550,417.0,25.0,57.0
551,266.0,32.0,57.0
552,0.0,33.0,57.0
553,342.0,33.0,57.0
554,70.0,35.0,57.0
555,315.0,38.0,57.0
556,36.0,39.0,57.0
557,102.0,39.0,57.0
558,439.0,39.0,57.0
559,17.0,41.0,57.0
560,480.0,44.0,57.0
561,365.0,46.0,57.0
562,50.0,49.0,57.0
563,214.0,49.0,57.0
564,114.0,57.0,57.0
565,267.0,58.0,57.0
566,345.0,58.0,57.0
567,408.0,60.0,57.0
568,185.0,61.0,57.0
569,249.0,68.0,57.0
570,515.0,69.0,57.0
571,269.0,70.0,57.0
572,15.0,73.0,57.0
573,309.0,74.0,57.0
574,453.0,76.0,57.0
575,71.0,77.0,57.0
576,204.0,80.0,57.0
577,245.0,80.0,57.0
578,501.0,82.0,57.0
579,129.0,83.0,57.0
580,356.0,87.0,57.0
581,303.0,88.0,57.0
582,412.0,91.0,57.0
583,440.0,91.0,57.0
584,401.0,96.0,57.0
585,0.0,97.0,57.0
586,23.0,102.0,57.0
587,465.0,103.0,57.0
588,349.0,104.0,57.0
589,425.0,104.0,57.0
590,377.0,113.0,57.0
591,51.0,114.0,57.0
592,356.0,115.0,57.0
593,331.0,118.0,57.0
594,388.0,120.0,57.0
595,94.0,121.0,57.0
596,273.0,121.0,57.0
597,464.0,121.0,57.0
598,449.0,122.0,57.0
599,50.0,125.0,57.0
600,120.0,125.0,57.0
601,9.0,127.0,57.0
602,414.0,134.0,57.0
603,292.0,135.0,57.0
604,172.0,139.0,57.0
605,323.0,140.0,57.0
606,8.0,145.0,57.0
607,361.0,147.0,57.0
608,237.0,149.0,57.0
609,316.0,149.0,57.0
610,460.0,149.0,57.0
611,42.0,152.0,57.0
612,193.0,152.0,57.0
613,68.0,153.0,57.0
614,144.0,154.0,57.0
615,0.0,156.0,57.0
616,305.0,158.0,57.0
617,281.0,159.0,57.0
618,18.0,160.0,57.0
619,184.0,160.0,57.0
620,256.0,161.0,57.0
621,432.0,167.0,57.0
622,5.0,168.0,57.0
623,133.0,174.0,57.0
624,247.0,174.0,57.0
625,458.0,174.0,57.0
626,147.0,175.0,57.0
627,62.0,177.0,57.0
628,109.0,177.0,57.0
629,319.0,177.0,57.0
630,35.0,183.0,57.0
631,178.0,183.0,57.0
632,267.0,185.0,57.0
633,511.0,187.0,57.0
634,100.0,189.0,57.0
635,404.0,196.0,57.0
636,297.0,198.0,57.0
637,467.0,199.0,57.0
638,163.0,204.0,57.0
639,27.0,206.0,57.0
640,435.0,209.0,57.0
641,249.0,210.0,57.0
642,419.0,213.0,57.0
643,90.0,216.0,57.0
644,507.0,216.0,57.0
645,273.0,217.0,57.0
646,327.0,219.0,57.0
647,478.0,219.0,57.0
648,51.0,221.0,57.0
649,426.0,225.0,57.0
650,454.0,230.0,57.0
651,187.0,232.0,57.0
652,49.0,243.0,57.0
653,421.0,247.0,57.0
654,318.0,248.0,57.0
655,148.0,250.0,57.0
656,355.0,250.0,57.0
657,68.0,253.0,57.0
658,106.0,253.0,57.0
659,286.0,256.0,57.0
660,24.0,259.0,57.0
661,157.0,261.0,57.0
662,307.0,261.0,57.0
663,344.0,262.0,57.0
664,270.0,263.0,57.0
665,458.0,263.0,57.0
666,497.0,265.0,57.0
667,151.0,270.0,57.0
668,406.0,273.0,57.0
669,467.0,273.0,57.0
670,443.0,274.0,57.0
671,98.0,275.0,57.0
672,340.0,275.0,57.0
673,169.0,277.0,57.0
674,286.0,285.0,57.0
675,25.0,286.0,57.0
676,97.0,286.0,57.0
677,68.0,287.0,57.0
678,401.0,287.0,57.0
679,248.0,288.0,57.0
680,471.0,288.0,57.0
681,216.0,290.0,57.0
682,127.0,292.0,57.0
683,17.0,293.0,57.0
684,446.0,293.0,57.0
685,504.0,300.0,57.0
686,76.0,301.0,57.0
687,412.0,302.0,57.0
688,42.0,303.0,57.0
689,371.0,304.0,57.0
690,458.0,305.0,57.0
691,482.0,308.0,57.0
692,120.0,310.0,57.0
693,90.0,312.0,57.0
694,73.0,313.0,57.0
695,268.0,313.0,57.0
696,231.0,315.0,57.0
697,424.0,316.0,57.0
698,283.0,317.0,57.0
699,493.0,317.0,57.0
700,333.0,318.0,57.0
701,509.0,322.0,57.0
702,160.0,323.0,57.0
703,452.0,326.0,57.0
704,41.0,327.0,57.0
705,518.0,329.0,57.0
706,337.0,330.0,57.0
707,473.0,330.0,57.0
708,207.0,331.0,57.0
709,369.0,333.0,57.0
710,438.0,335.0,57.0
711,394.0,339.0,57.0
712,81.0,341.0,57.0
713,490.0,343.0,57.0
714,505.0,347.0,57.0
715,124.0,349.0,57.0
716,104.0,352.0,57.0
717,265.0,359.0,57.0
718,229.0,361.0,57.0
719,441.0,362.0,57.0
720,504.0,362.0,57.0
721,336.0,364.0,57.0
722,304.0,366.0,57.0
723,76.0,367.0,57.0
724,106.0,368.0,57.0
725,26.0,372.0,57.0
726,52.0,372.0,57.0
727,502.0,378.0,57.0
728,364.0,380.0,57.0
729,481.0,380.0,57.0
730,385.0,386.0,57.0
731,272.0,391.0,57.0
732,80.0,394.0,57.0
733,300.0,394.0,57.0
734,504.0,398.0,57.0
735,445.0,399.0,57.0
736,117.0,400.0,57.0
737,152.0,400.0,57.0
738,68.0,404.0,57.0
739,384.0,408.0,57.0
740,400.0,411.0,57.0
